,article_id,link,title,description,content,keywords,creator,language,country,category,datatype,pubDate,pubDateTZ,image_url,video_url,source_id,source_name,source_priority,source_url,source_icon,sentiment,sentiment_stats,ai_tag,ai_region,ai_org,ai_summary,duplicate
21,934bca46d8fe24a9f794ae8ad9e0a65e,https://www.lanouvellerepublique.fr/loir-et-cher/commune/la-chaussee-saint-victor/regionale-2-vineuil-remporte-le-derby-a-la-chaussee-1765740236,Régionale 2 : Vineuil remporte le derby à La Chaussée,"Renforcé dans son secteur intérieur par plusieurs joueurs de Nationale 3, Vineuil a remporté le derby à La Chaussée, en peine cette saison, ce dimanche 14 décembre 2025.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'loir-et-cher', 'vineuil 41', 'la chaussée-saint-victor', 'sports']",['dominique breton'],french,['france'],"['lifestyle', 'top']",news,2025-12-14 19:23:56,UTC,https://images.lanouvellerepublique.fr/image/upload/693f0ec9398a5ab0288b459a,,lanouvellerepublique_fr,Lanouvellerepublique Fr,14459,https://www.lanouvellerepublique.fr,https://n.bytvi.com/lanouvellerepublique_fr.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
22,5a65891f6dff07ff8db0eda510eafc08,https://www.varesenews.it/2025/12/kastritis-abbiamo-provato-a-limitare-brescia-moore-la-nostra-cultura-va-rispettata/2436241/,Kastritis: “Abbiamo provato a limitare Brescia. Moore? La nostra cultura va rispettata”,Kastritis: “Abbiamo provato a limitare Brescia. Moore? La nostra cultura va rispettata”,ONLY AVAILABLE IN PAID PLANS,"['varese laghi', 'sport']",,italian,['italy'],"['lifestyle', 'top']",news,2025-12-14 19:23:34,UTC,https://www.varesenews.it/photogallery_new/images/2025/12/ioannis-kastritis-basket-2005081.1024x768.jpg,,varesenews,Varese News,1972429,https://www.varesenews.it,https://n.bytvi.com/varesenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
23,f00d57830cf6a8f187459a4b270ff7c5,https://www.fotomac.com.tr/trabzonspor/2025/12/14/trabzonsporda-oleksandr-zubkov-belki-de-1-puanin-farkli-onemi-olacak,Trabzonspor'da Oleksandr Zubkov: Belki de 1 puanın farklı önemi olacak,"Trendyol Süper Lig'in 16. haftasında Trabzonspor ile Beşiktaş 3-3 berabere kaldı. Bordo mavililerin Ukraynalı yıldız oyuncusu Oleksandr Zubkov, berabere sona eren karşılaşmayı değerlendirdi. İşte detaylar...Devamı için tıklayınız",ONLY AVAILABLE IN PAID PLANS,['trabzonspor'],['Fotoma&#231;'],turkish,['turkey'],['sports'],news,2025-12-14 19:23:25,UTC,https://iaftm.tmgrup.com.tr/4531a6/1200/675/0/0/800/450?u=https%3A%2F%2Fiftm.tmgrup.com.tr%2F2025%2F12%2F14%2Ftrabzonsporda-oleksandr-zubkov-belki-de-1-puanin-farkli-onemi-olacak-1765740174835.jpeg,,fotomac,Fotomaç,16379,https://www.fotomac.com.tr,https://n.bytvi.com/fotomac.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
24,23aaa12de69e80f237e47519634cb5c6,"http://www.chronline.com/stories/auburn-evacuation-order-issued-for-some-homes,392720",Auburn evacuation order issued for some homes,"City of Auburn officials issued Level 3 evacuation orders late Saturday night for some homes and businesses as the Green River continues to swell, continuing this week's catastrophic floods in",ONLY AVAILABLE IN PAID PLANS,,['elise takahama / the seattle times (tns)'],english,['united states of america'],"['top', 'environment']",news,2025-12-14 19:23:22,UTC,https://gamma.creativecirclecdn.com/lafromboise/large/20210510-170102-Sirens.jpg,,chronline,Chronline,144005,https://chronline.com,https://n.bytvi.com/chronline.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
25,5909466c80fae2a2b5f58531698e13a6,https://abcnews.go.com/US/wireStory/jetblue-flight-venezuela-avoids-midair-collision-us-air-128397390,JetBlue flight near Venezuela avoids 'midair collision' with US Air Force tanker,The JetBlue flight had just left from the small Caribbean nation of Curaçao.,ONLY AVAILABLE IN PAID PLANS,['us'],['christopher rugaber ap economics writer'],english,['united states of america'],"['top', 'crime']",news,2025-12-14 19:23:11,UTC,https://s.abcnews.com/images/US/wirestory_baa2ab38062c5143ba6ce8164219ece2_4x3_384.jpg,,abcnews,Abc News,193,http://www.abcnews.go.com,https://n.bytvi.com/abcnews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
26,0a6064ee47582659fd4f3d27f07f4fc0,https://www.clarin.com/internacional/cometa-3iatlas-cambio-radical-dias-paso-tierra-explicacion-sorpresivo-suceso_0_LFkmhZS4Mc.html,"El cometa 3I/ATLAS tuvo un cambio radical, a días de su paso por la Tierra: la explicación de este sorpresivo suceso",Una imagen revelada por un grupo de científicos evidencia que el objeto sufrió una transformación profunda.Cuándo pasará por las proximidades de nuestro planeta y cómo observarlo.,ONLY AVAILABLE IN PAID PLANS,"['cometa 3i/atlas', 'agencia espacial europea', 'nei']",['clarin.com - home'],spanish,['argentina'],['world'],news,2025-12-14 19:23:01,UTC,https://www.clarin.com/img/2025/11/05/suFubkP4N_2000x1500__1.jpg,,clarin,Clarin,1115,https://www.clarin.com,https://n.bytvi.com/clarin.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
27,1c0b74717ec751ef58bbbfaa7c9b7ad0,https://udn.com/news/story/7003/9202799,UBA/邱群琋飆分秀後稍冷靜 中信狂勝輔大60分,"前一場才狂飆72分的UBA大專籃球聯賽女子組中信學院邱群琋,今天對上輔仁大學,雖然僅上場20分鐘,仍攻下全隊最高23分,最終中信以96比36痛宰輔大,笑納6勝。昨天中信學院對上台北大學的比賽,邱群琋...",ONLY AVAILABLE IN PAID PLANS,['運動'],['台北14日電'],chinese,['taiwan'],['sports'],news,2025-12-14 19:22:53,UTC,https://pgw.udn.com.tw/gw/photo.php?exp=3600&s=Y&sh=853&sw=1280&u=https%3A%2F%2Fuc.udn.com.tw%2Fphoto%2F2025%2F12%2F14%2F98%2F33969184.jpg&x=0&y=0,,udnnews,Udnnewsindex,5879,https://udn.com,https://n.bytvi.com/udnnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
28,a7132a43252384addd7d01c1fb236cd9,https://www.varesenews.it/2025/12/castellanzese-sconfitta-in-rimonta-il-milan-futuro-vince-3-1/2436238/,"Castellanzese sconfitta in rimonta, il Milan Futuro vince 3-1","Castellanzese sconfitta in rimonta, il Milan Futuro vince 3-1",ONLY AVAILABLE IN PAID PLANS,"['busto arsizio/altomilanese', 'sport']",,italian,['italy'],"['top', 'entertainment']",news,2025-12-14 19:22:48,UTC,https://www.varesenews.it/photogallery_new/images/2025/10/milan-futuro-varesina-1972594.1024x768.jpg,,varesenews,Varese News,1972429,https://www.varesenews.it,https://n.bytvi.com/varesenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
29,6766dce1269c7ec8c641ce03df387aa0,https://www.excelsior.com.mx/funcion/eric-del-castillo-y-su-esposa-quieren-agradecer-al-chapo-por-tratar-bien-a-kate/1757365,Eric del Castillo y su esposa desean agradecer a 'El Chapo' por tratar bien a Kate cuando la conoció,"Paola Jiménez Kate del Castillo durante varios años estuvo en la polémica tras darse a conocer que había conocido a El Chapo Guzmán al lado de Sean Penn, esto mientras el narcotraficante mexicano se escondía de las autoridades.Tras descubrirse lo que sucedió, Kate del Castillo fue duramente investigada por las autoridades, algo que recuerdan bien los padres de la famosa, el actor Eric del Castillo y su esposa, Kate Trillo.Kate del Castillo le contó a sus padres cuando conoció a El ChapoEn entrevista con “El minuto que cambió mi destino”, Eric del Castillo y su esposa recordaron lo que vivieron cuando su hija fue investigada, además, señalaron que la famosa les contó cómo fue su reunión con El Chapo.“Nos lo contó cuando ya lo había consumado y entonces nos dice: “miren papás, esta es la verdad. La verdad es esto, esto y esto’. Ya con nosotros y viviendo normalmente nos tranquilizamos, pero después os enteramos del peligro en el que estuvo. Una vez la citaron a las 3 de la mañana en Xochimilco, ella sola”, dijo el primer actor.Por otra parte, doña Kate Trillo dijo que mientras su hija era investigada, toda su familia tuvo los teléfonos intervenidos, pero ellos confiaban en que su hija era inocente de lo que se le acusaba, como haber recibido dinero de Joaquín Guzmán Loera.“Teníamos los teléfonos intervenidos, no podíamos hablar, fueron dos o tres años así. Afuera de la casa periodistas y no podíamos salir de la casa. Nosotros sabíamos y estábamos tranquilos que nuestra hija era inocente, estábamos segurísimos porque ella nos lo platicó y así fue. Tardaron mucho en aclararlo que era inocente”, esposa de Eric del Castillo.“Esa noche que fue Kate que fue con el hijo en una avioneta, no me acuerdo exactamente en qué llegaron a verlo a él que los estaba esperando (...), la investigaron hasta por debajo de las piedras, que si le había dado dinero para su tequila, si le había dado dinero a ella, nada, todo limpio”.Eric del Castillo quieren agradecerle a El Chapo por tratar bien a KatePor otra parte, doña Kate Trillo contó que tanto a ella como a su esposo, si tuvieran la oportunidad, le agradecerían al narcotraficante por tratar bien a su hija y nunca sobrepasarse con ella cuando se conocieron.“Él (Eric del Castillo) dice: ‘si conociera al Chapo le iba a dar las gracias’ y yo le iba a dar un beso y un abrazo porque trató a mi hija de maravilla. Esa noche Kate dice: ‘estaba yo muriéndome de susto, cenamos en su casa con los hijos’ y que El Chapo le dijo: ‘ven, te voy a llevar a tu recámara’ y que Kate iba temblando porque no sabía qué onda y él la dejo: ‘me voy a retirar porque ya me tengo que ir’. La trató de maravilla’. ""Teníamos los teléfonos INTERVENIDOS"" #EricDelCastillo habla de la RELACIÓN de su hija #KateDelCastillo con LIDER del CR1M3N 0RG4N1Z4DO en México.#ElMinutoSinCensura sábados 8 pm por el 3.1 de #ImagenTelevisión : https://t.co/RARtNxCr9S pic.twitter.com/yXDy3QdZ0Q— El minuto que cambió (@elminutoque) December 14, 2025 PJGContenidos Relacionados: Kate del Castillo genera polémica al adoptar un bebé reborn llamado ""Lupita""Lisset recuerda cuando Demián Bichir la engañó con Kate del Castillo; "" mi marido se te ofreció antes""""Qué bueno que es de mentiritas"": la reacción de Eric del Castillo al bebé reborn de KateEric del Castillo arremete contra Sean Penn y lo llama traicionero; ""le daría un derechazo""",ONLY AVAILABLE IN PAID PLANS,"['video', 'kate del castillo', 'excélsior', 'eric del castillo quiere agradecer al chapo', 'eric del castillo', 'el minuto que cambió mi destino', 'entrevista', 'esposa de eric del castillo', 'el chapo', 'joaquin guzman loera', 'kate trillo', 'kate del castillo el chapo']",['paola.jimenez'],spanish,['mexico'],"['lifestyle', 'top']",news,2025-12-14 19:22:40,UTC,https://www.excelsior.com.mx/media/pictures/2025/12/14/3435493.jpg,,excelsior,Excelsior,13116,https://www.excelsior.com.mx,https://n.bytvi.com/excelsior.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
30,4e9f58028399e3efbb4cccfa378442d2,https://www.kyoto-np.co.jp/articles/-/1618380,【速報】石川県能登で震度3の地震、滋賀県でも震度1 震源は能登半島沖,15日午前4時3分ごろ、石川県能登で震度3、滋賀県でも震度1を観測する地震があった。震源は能登半島沖、震源の深さは約10キロ。地震の規模は...,ONLY AVAILABLE IN PAID PLANS,['社会'],['京都新聞デジタル'],japanese,['japan'],"['lifestyle', 'top']",news,2025-12-14 19:24:00,UTC,https://kyoto-np.ismcdn.jp/mwimgs/0/6/300wm/img_06665f00edd71b408ecda9730127cd46921552.jpg,,kyoto_np,京都新聞,140871,https://www.kyoto-np.co.jp,https://n.bytvi.com/kyoto_np.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
31,5a65891f6dff07ff8db0eda510eafc08,https://www.varesenews.it/2025/12/kastritis-abbiamo-provato-a-limitare-brescia-moore-la-nostra-cultura-va-rispettata/2436241/,Kastritis: “Abbiamo provato a limitare Brescia. Moore? La nostra cultura va rispettata”,Kastritis: “Abbiamo provato a limitare Brescia. Moore? La nostra cultura va rispettata”,ONLY AVAILABLE IN PAID PLANS,"['varese laghi', 'sport']",,italian,['italy'],"['lifestyle', 'top']",news,2025-12-14 19:23:34,UTC,https://www.varesenews.it/photogallery_new/images/2025/12/ioannis-kastritis-basket-2005081.1024x768.jpg,,varesenews,Varese News,1972429,https://www.varesenews.it,https://n.bytvi.com/varesenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
32,5909466c80fae2a2b5f58531698e13a6,https://abcnews.go.com/US/wireStory/jetblue-flight-venezuela-avoids-midair-collision-us-air-128397390,JetBlue flight near Venezuela avoids 'midair collision' with US Air Force tanker,The JetBlue flight had just left from the small Caribbean nation of Curaçao.,ONLY AVAILABLE IN PAID PLANS,['us'],['christopher rugaber ap economics writer'],english,['united states of america'],"['top', 'crime']",news,2025-12-14 19:23:11,UTC,https://s.abcnews.com/images/US/wirestory_baa2ab38062c5143ba6ce8164219ece2_4x3_384.jpg,,abcnews,Abc News,193,http://www.abcnews.go.com,https://n.bytvi.com/abcnews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
33,c492c6e2c06ca6ccd41f89e68f81e73c,https://www.notiziediprato.it/sport/dragons-col-cuore-in-gola-vince-con-agliana-55-53-union-ko-a-castelfiorentino-82-74/,"Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74)","Riscatto Dragons che sulla sirena col canestro di Balducci (sfortunato invece a Bottegone in una situazione simile) che ha chiuso una partita all’insegna del ‘ciapa no’ come scriveva Aldo Giordani...L'articolo Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74) proviene da Notizie di Prato.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'sport']",['Stefano Chini'],italian,['italy'],['lifestyle'],news,2025-12-14 19:23:06,UTC,https://www.notiziediprato.it/wp-content/uploads/2025/12/IMG-20251208-WA0061.jpg,,notiziediprato,Notizie Di Prato,5812824,http://www.notiziediprato.it,https://n.bytvi.com/notiziediprato.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
34,c19b3889eb2c1059ac81ae1ec92b9a05,https://www.dailyrecordnews.com/monday/williams-throws-4-td-passes-and-washington-has-5-ints-in-38-10-rout-of/article_d2c493a7-aac8-4ab7-b941-29dc45f164c0.html,Williams throws 4 TD passes and Washington has 5 INTs in 38-10 rout of Boise State in LA Bowl,"INGLEWOOD, Calif. (AP) — Demond Williams Jr. threw three of his four touchdown passes in the second quarter, and Washington had five interceptions as the Huskies kicked off bowl season with a 38-10 victory over Boise State in the LA...",ONLY AVAILABLE IN PAID PLANS,"['monday', 'sports', 'uw_huskies']",['greg beacham ap sports writer'],english,['united states of america'],"['sports', 'top']",news,2025-12-14 19:23:00,UTC,https://bloximages.chicago2.vip.townnews.com/dailyrecordnews.com/content/tncms/assets/v3/editorial/6/17/6179d542-7328-47d6-8265-fdd2f8085d94/693f0f528f986.image.jpg?crop=1763%2C926%2C0%2C124&order=crop%2Cresize&resize=1200%2C630,,dailyrecordnews,Dailyrecordnews,113511,https://www.dailyrecordnews.com,https://n.bytvi.com/dailyrecordnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
35,8fed67fd269dfd4bf6eedad2eb6706fb,https://www.lagacetadesalamanca.es/deportes/futbol-local/unionistas/queda-clasificacion-grupo-primera-federacion-tras-16a-20251214202252-nt.html,Así queda la clasificación en el Grupo 1 de la Primera Federación tras la 16a jornada,"Los salmantinos caen a la decimotercera posición después de cosechar 19 puntos, teniendo a siete puntos el playoff de ascenso a Segunda División y aventajando en dos puntos al descenso",ONLY AVAILABLE IN PAID PLANS,"['unionistas de salamanca', 'salamanca', 'fútbol', 'primera rfef']",['jaime garcía'],spanish,['spain'],['sports'],news,2025-12-14 19:22:57,UTC,https://s1.ppllstatics.com/lagacetadesalamanca/www/multimedia/2025/12/14/peremaricounuionistas-RQa80kVqQYFXDMogLgIwcXP-758x531@Gaceta%20Salamanca.jpg,,lagacetadesalamanca,La Gaceta De Salamanca,1297262,https://www.lagacetadesalamanca.es,https://n.bytvi.com/lagacetadesalamanca.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
36,a4c0fa5a04d9302ed79721afdb788ee0,https://www.winnipegfreepress.com/sports/soccer/2025/12/14/lens-reclaims-top-spot-in-ligue-1-from-psg-marseille-hosts-monaco,Lens reclaims top spot in Ligue 1 from PSG. Marseille hosts Monaco,PARIS (AP) — Striker Odsonne Édouard scored with a header in each half as Lens beat Nice 2-0 at home on Sunday to move back ahead of Paris Saint-Germain at the top of Ligue 1. Édouard gave surprise fr...,ONLY AVAILABLE IN PAID PLANS,['soccer'],"['Jerome Pugmire, The Associated Press']",english,['canada'],['sports'],news,2025-12-14 19:22:56,UTC,https://www.winnipegfreepress.com/wp-content/uploads/sites/2/2022/11/fb-og-image.png,,winnipegfreepress,Winnipeg Free Press,101538,https://www.winnipegfreepress.com,https://n.bytvi.com/winnipegfreepress.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
37,1c0b74717ec751ef58bbbfaa7c9b7ad0,https://udn.com/news/story/7003/9202799,UBA/邱群琋飆分秀後稍冷靜 中信狂勝輔大60分,"前一場才狂飆72分的UBA大專籃球聯賽女子組中信學院邱群琋,今天對上輔仁大學,雖然僅上場20分鐘,仍攻下全隊最高23分,最終中信以96比36痛宰輔大,笑納6勝。昨天中信學院對上台北大學的比賽,邱群琋...",ONLY AVAILABLE IN PAID PLANS,['運動'],['台北14日電'],chinese,['taiwan'],['sports'],news,2025-12-14 19:22:53,UTC,https://pgw.udn.com.tw/gw/photo.php?exp=3600&s=Y&sh=853&sw=1280&u=https%3A%2F%2Fuc.udn.com.tw%2Fphoto%2F2025%2F12%2F14%2F98%2F33969184.jpg&x=0&y=0,,udnnews,Udnnewsindex,5879,https://udn.com,https://n.bytvi.com/udnnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
38,7b9d83342cb94232a7e749808c50bc23,https://www.cbssports.com/nfl/news/sunday-night-football-prediction-odds-spread-time-vikings-cowboys-expert-picks/,"'Sunday Night Football' prediction, odds, spread, time: Vikings vs. Cowboys picks from expert on 37-17 run",SportsLine expert R.J. White has revealed his picks for the Minnesota Vikings vs. Dallas Cowboys in the Week 15 NFL matchup on 'Sunday Night Football',ONLY AVAILABLE IN PAID PLANS,"['sunday night football picks', 'vikings cowboys odds', 'nfl', 'vikings cowboys picks', 'betting', 'dallas cowboys', 'sunday night football odds', 'minnesota vikings', 'vikings cowboys prediction', 'sunday night football predictions']",['Daniel Kohn'],english,['united states of america'],"['sports', 'top']",news,2025-12-14 19:22:47,UTC,https://sportshub.cbsistatic.com/i/2025/10/30/dcda5644-822c-4291-ba79-46c93e7c2bbb/justin-jefferson-minnesota-vikings.jpg,,cbssports,Cbssports,10268,https://www.cbssports.com,https://n.bytvi.com/cbssports.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
39,8f3d1197709d6f14514e5b07c51fb3a1,https://www.enabbaladi.net/788172/%D9%83%D9%85%D9%8A%D9%86-%D9%8A%D9%82%D8%AA%D9%84-%D8%A3%D8%B1%D8%A8%D8%B9%D8%A9-%D8%B9%D9%86%D8%A7%D8%B5%D8%B1-%D9%85%D9%86-%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%B7%D8%B1%D9%82-%D9%81%D9%8A-%D8%A5%D8%AF/,كمين يقتل أربعة عناصر من أمن الطرق في إدلب,أعلنت وزارة الداخلية السورية عن مقتل أربعة عناصر من إدارة أمن الطرق، وإصابة عنصر آخر، باستهداف تعرّضت له إحدى الدوريات [...],ONLY AVAILABLE IN PAID PLANS,"['سوريا', 'دولة الإسلام في العراق والشام', 'عنب بلدي', 'أمن الطرق', 'معرة النعمان', 'ولاية الشام', 'داعش', 'دولة الخلافة', 'عنب بلدي أونلاين', 'تنظيم الدولة الإسلامية', 'إدلب', 'ولاية إدلب', 'وزارة الداخلية السورية']",['Enab Baladi'],arabic,['syria'],['politics'],news,2025-12-14 19:22:40,UTC,,,enabbaladi_net,عنب بلدي - أخبار سوريا والعالم,668156,https://www.enabbaladi.net,https://n.bytvi.com/enabbaladi_net.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
40,c6397f21b4f0a7698d329eef1ca30898,https://www.tuttomercatoweb.com/serie-a/juventus-chiellini-spegne-lo-scambio-frattesi-thuram-non-vogliamo-privarci-di-lui-2179302,"Juventus, Chiellini 'spegne' lo scambio Frattesi-Thuram: ""Non vogliamo privarci di lui""","Il Director of Football Strategy della Juventus Giorgio Chiellini ha parlato ai microfoni di DAZN, prima della sfida esterna sul campo del Bologna valevole per la 15^ giornata di Serie A.",ONLY AVAILABLE IN PAID PLANS,['serie a'],['Paolo Lora Lamia'],italian,['italy'],['sports'],news,2025-12-14 19:23:38,UTC,https://tmw-storage.tcccdn.com/storage/tuttomercatoweb.com/img_notizie/thumb3/7c/7cf166a1cb7eaeaa983e75619edd5735-90989-oooz0000.jpeg,,tuttomercatoweb,Tuttomercatoweb,217088,https://www.tuttomercatoweb.com,https://n.bytvi.com/tuttomercatoweb.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
41,5a65891f6dff07ff8db0eda510eafc08,https://www.varesenews.it/2025/12/kastritis-abbiamo-provato-a-limitare-brescia-moore-la-nostra-cultura-va-rispettata/2436241/,Kastritis: “Abbiamo provato a limitare Brescia. Moore? La nostra cultura va rispettata”,Kastritis: “Abbiamo provato a limitare Brescia. Moore? La nostra cultura va rispettata”,ONLY AVAILABLE IN PAID PLANS,"['varese laghi', 'sport']",,italian,['italy'],"['lifestyle', 'top']",news,2025-12-14 19:23:34,UTC,https://www.varesenews.it/photogallery_new/images/2025/12/ioannis-kastritis-basket-2005081.1024x768.jpg,,varesenews,Varese News,1972429,https://www.varesenews.it,https://n.bytvi.com/varesenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
